Country, Population, Year, GDP, GDP/C, Uemployment Rate
['MMR', 53798084, 'YR2021', 66262813093.4824, 1230, None]
['MMR', 53423198, 'YR2020', 79045695084.5069, 1310, 1.476]
['MMR', 53040212, 'YR2019', 75072038085.8542, 1370, 0.407]
['MMR', 52666014, 'YR2018', 67855845007.3168, 1300, 0.767]
['MMR', 52288341, 'YR2017', 66055090634.4518, 1220, 1.356]
['MMR', 51892349, 'YR2016', 63216143490.1423, 1230, None]
['MMR', 51483949, 'YR2015', 59687411768.8224, 1220, 0.766]
['MMR', 51072436, 'YR2014', 65446196919.6813, 1250, None]
['MMR', 50648334, 'YR2013', 60269732882.8413, 1250, None]
['MMR', 50218185, 'YR2012', 59937796641.7889, 1160, None]
['MMR', 49794522, 'YR2011', 59977326085.9908, 1030, None]
['MMR', 49390988, 'YR2010', 49540813342.4834, 870, None]
['NAM', None, 'YR2023', None, None, None]
['NAM', 2567012, 'YR2022', 12914932655.685, 5010, None]
['NAM', 2530151, 'YR2021', 12446290854.8973, 4660, None]
['NAM', 2489098, 'YR2020', 10583748541.5258, 4650, None]
['NAM', 2446644, 'YR2019', 12541928102.7657, 5270, None]
['NAM', 2405680, 'YR2018', 13682018827.0434, 5000, 19.877]
['NAM', 2364534, 'YR2017', 12895153160.466, 4700, None]
['NAM', 2323352, 'YR2016', 10722018732.0936, 4810, 23.352]
['NAM', 2282704, 'YR2015', 11335161083.5061, 5380, None]
['NAM', 2243001, 'YR2014', 12435430969.6301, 5870, 18.521]
['NAM', 2204510, 'YR2013', 12043307277.1235, 6020, 19.028]
['NAM', 2167470, 'YR2012', 13042053591.6857, 5800, 16.771]
['NAM', 2132340, 'YR2011', 12523359440.5499, 5190, None]
['NAM', 2099271, 'YR2010', 11431412421.1316, 4540, 22.12]
['NPL', None, 'YR2023', None, None, None]
['NPL', 30547580, 'YR2022', 40828247303.5337, 1340, None]
['NPL', 30034989, 'YR2021', 36924841428.7182, 1230, None]
['NPL', 29348627, 'YR2020', 33433659223.6349, 1180, None]
['NPL', 28832496, 'YR2019', 34186180695.9969, 1220, None]
['NPL', 28506712, 'YR2018', 33111525183.2178, 1110, None]
['NPL', 28183426, 'YR2017', 28971588880.3546, 970, 10.66]
['NPL', 27861186, 'YR2016', 24524109483.5293, 860, None]
['NPL', 27610325, 'YR2015', 24360801337.6944, 870, 3.1]
['NPL', 27462106, 'YR2014', 22731612827.0632, 860, None]
['NPL', 27381555, 'YR2013', 22162205046.022, 840, None]
['NPL', 27330694, 'YR2012', 21703100747.4797, 760, None]
['NPL', 27266399, 'YR2011', 21573872273.8375, 630, None]
['NPL', 27161567, 'YR2010', 16002656434.4746, 540, None]
['NLD', None, 'YR2023', None, None, 3.6]
['NLD', 17700982, 'YR2022', 1009398719033.08, 60230, 3.524]
['NLD', 17533044, 'YR2021', 1029678338329.44, 58170, 4.21]
['NLD', 17441500, 'YR2020', 909793466661.481, 50170, 3.819]
['NLD', 17344874, 'YR2019', 910194347568.626, 51930, 3.38]
['NLD', 17231624, 'YR2018', 914043438179.607, 50540, 3.831]
['NLD', 17131296, 'YR2017', 833869641687.06, 46270, 4.839]
['NLD', 17030314, 'YR2016', 784060430240.08, 46480, 6.006]
['NLD', 16939923, 'YR2015', 765572770634.375, 49300, 6.873]
['NLD', 16865008, 'YR2014', 892167986713.722, 51600, 7.416]
['NLD', 16804432, 'YR2013', 877172824534.512, 51900, 7.243]
['NLD', 16754962, 'YR2012', 838923319919.531, 51500, 5.821]
['NLD', 16693074, 'YR2011', 905270626332.687, 53650, 4.977]
['NLD', 16615394, 'YR2010', 847380859016.668, 53430, 4.989]
['NCL', None, 'YR2023', None, None, None]
['NCL', 269220, 'YR2022', 9623318718.31459, None, None]
['NCL', 270390, 'YR2021', 10071349663.8484, 37370, None]
['NCL', 271080, 'YR2020', 9454629467.91408, 36580, 13.558]
['NCL', 271240, 'YR2019', 9475655324.59495, 37170, 10.881]
['NCL', 271170, 'YR2018', 9896402283.68587, None, 11.702]
['NCL', 270810, 'YR2017', 9174048681.98577, None, 11.676]
['NCL', 270220, 'YR2016', 8724568954.89799, None, None]
['NCL', 269460, 'YR2015', 8738203074.3957, None, None]
['NCL', 268050, 'YR2014', 10635035594.7528, None, 14.59]
['NCL', 263650, 'YR2013', 10151382933.1594, None, None]
['NCL', 259000, 'YR2012', 9659151917.40484, None, None]
['NCL', 254350, 'YR2011', 10351448004.7674, None, None]
['NCL', 249750, 'YR2010', 9364350076.91225, None, None]
['NZL', None, 'YR2023', None, None, 3.736]
['NZL', 5124100, 'YR2022', 248101705541.399, 49090, 3.296]
['NZL', 5111400, 'YR2021', 255551704625.831, 45770, 3.776]
['NZL', 5090200, 'YR2020', 212569779569.519, 41590, 4.595]
['NZL', 4979200, 'YR2019', 213091987153.092, 43110, 4.109]
['NZL', 4900600, 'YR2018', 211886686924.483, 41680, 4.335]
['NZL', 4813600, 'YR2017', 206556258844.567, 38860, 4.736]
['NZL', 4714100, 'YR2016', 188838342527.975, 39450, 5.147]
['NZL', 4609400, 'YR2015', 178064471137.921, 40660, 5.415]
['NZL', 4516500, 'YR2014', 201313497220.917, 41690, 5.428]
['NZL', 4442100, 'YR2013', 190906575136.003, 39950, 5.839]
['NZL', 4408100, 'YR2012', 176206659722.524, 36700, 6.931]
['NZL', 4384000, 'YR2011', 168291357111.739, 32220, 6.491]
['NZL', 4350700, 'YR2010', 146517541181.254, 29670, 6.557]
['NIC', None, 'YR2023', None, None, None]
['NIC', 6948392, 'YR2022', 15671583939.9889, 2090, None]
['NIC', 6850540, 'YR2021', 14145880399.1935, 1970, None]
['NIC', 6755895, 'YR2020', 12678162403.5929, 1760, None]
['NIC', 6663924, 'YR2019', 12699028991.3771, 1880, None]
['NIC', 6572233, 'YR2018', 13025234958.647, 1940, 5.2]
['NIC', 6480532, 'YR2017', 13785924374.2151, 2000, 3.3]
['NIC', 6389235, 'YR2016', 13286101284.7856, 1930, 3.9]
['NIC', 6298598, 'YR2015', 12756685522.4807, 1870, 4.7]
['NIC', 6208676, 'YR2014', 11880434070.7811, 1810, 4.52]
['NIC', 6119379, 'YR2013', 10982995267.0341, 1730, 5.28]
['NIC', 6030607, 'YR2012', 10531980241.4474, 1660, 5.208]
['NIC', 5942553, 'YR2011', 9774319976.77873, 1560, None]
['NIC', 5855734, 'YR2010', 8758619000.75242, 1460, 7.83]
['NER', None, 'YR2023', None, None, None]
['NER', 26207977, 'YR2022', 15342278919.4009, 580, None]
['NER', 25252722, 'YR2021', 14915002435.9913, 590, None]
['NER', 24333639, 'YR2020', 13744653102.9945, 550, None]
['NER', 23443393, 'YR2019', 12889555561.304, 590, 0.544]
['NER', 22577058, 'YR2018', 12837307496.8797, 570, None]
['NER', 21737922, 'YR2017', 11185104251.6785, 510, 7.769]
['NER', 20921743, 'YR2016', 10398861981.7583, 520, None]
['NER', 20128124, 'YR2015', 9683867926.44282, 550, None]
['NER', 19372014, 'YR2014', 10862943543.5419, 580, 0.524]
['NER', 18653199, 'YR2013', 10224897437.8648, 570, None]
['NER', 17954407, 'YR2012', 9426912647.59111, 540, 2.177]
['NER', 17283112, 'YR2011', 8772950777.79176, 520, 0.317]
['NER', 16647543, 'YR2010', 7851192502.30917, 510, None]
['NGA', None, 'YR2023', None, None, None]
['NGA', 218541212, 'YR2022', 472624597402.898, 2160, 3.821]
['NGA', 213401323, 'YR2021', 440838992188.478, 2160, None]
['NGA', 208327405, 'YR2020', 432198898221.967, 2110, None]
['NGA', 203304492, 'YR2019', 474517491092.913, 2110, 10.695]
['NGA', 198387623, 'YR2018', 421739251509.08, 2020, None]
['NGA', 193495907, 'YR2017', 375745731053.427, 2090, 8.389]
['NGA', 188666931, 'YR2016', 404649125252.16, 2460, 7.06]
['NGA', 183995785, 'YR2015', 493026682800.63, 2860, 4.311]
['NGA', 179379016, 'YR2014', 574183763411.508, 2970, 4.562]
['NGA', 174726123, 'YR2013', 520117180313.906, 2700, 3.711]
['NGA', 170075932, 'YR2012', 463971018239.281, 2450, None]
['NGA', 165463745, 'YR2011', 414466676831.16, 2180, 3.77]
['NGA', 160952853, 'YR2010', 366990417129.04, 2130, None]
['PRK', None, 'YR2023', None, None, None]
['PRK', 26069416, 'YR2022', None, None, None]
['PRK', 25971909, 'YR2021', None, None, None]
['PRK', 25867467, 'YR2020', None, None, None]
['PRK', 25755441, 'YR2019', None, None, None]
['PRK', 25638149, 'YR2018', None, None, None]
['PRK', 25516321, 'YR2017', None, None, None]
['PRK', 25389611, 'YR2016', None, None, None]
['PRK', 25258015, 'YR2015', None, None, None]
['PRK', 25126131, 'YR2014', None, None, None]
['PRK', 25001819, 'YR2013', None, None, None]
['PRK', 24887770, 'YR2012', None, None, None]
['PRK', 24783789, 'YR2011', None, None, None]
['PRK', 24686435, 'YR2010', None, None, None]
['NOR', None, 'YR2023', None, None, 3.6]
['NOR', 5457127, 'YR2022', 593348981537.661, 94540, 3.233]
['NOR', 5408320, 'YR2021', 503367986030.268, 81670, 4.369]
['NOR', 5379475, 'YR2020', 367633418886.627, 78610, 4.422]
['NOR', 5347896, 'YR2019', 408742840909.091, 82430, 3.687]
['NOR', 5311916, 'YR2018', 439788625883.8, 80970, 3.8]
['NOR', 5276968, 'YR2017', 401745275035.261, 76230, 4.162]
['NOR', 5234519, 'YR2016', 370956547619.048, 81870, 4.679]
['NOR', 5188607, 'YR2015', 388159512245.53, 93440, 4.296]
['NOR', 5137232, 'YR2014', 501736471832.848, 105070, 3.484]
['NOR', 5079623, 'YR2013', 526014468085.106, 104830, 3.423]
['NOR', 5018573, 'YR2012', 512777309840.997, 99750, 3.123]
['NOR', 4953088, 'YR2011', 501360549669.404, 90920, 3.215]
['NOR', 4889252, 'YR2010', 431052143940.438, 88940, 3.521]
['OMN', None, 'YR2023', None, None, None]
['OMN', 4576298, 'YR2022', 114667360208.062, 20020, None]
['OMN', 4520471, 'YR2021', 88191977373.212, 17960, 1.9]
['OMN', 4543399, 'YR2020', 75909397659.2978, 17090, 2.94]
['OMN', 4602768, 'YR2019', 88060858257.4772, 17820, None]
['OMN', 4601157, 'YR2018', 91505851755.5267, 17250, 1.8]
['OMN', 4541854, 'YR2017', 80856697009.1027, 16620, None]
['OMN', 4398070, 'YR2016', 75128738621.5865, 18520, 3.266]
['OMN', 4191776, 'YR2015', 78710793237.9714, 20520, None]
['OMN', 4009267, 'YR2014', 92699089726.9181, 22020, None]
['OMN', 3816680, 'YR2013', 89936020806.2419, 23030, None]
['OMN', 3535579, 'YR2012', 87408842652.7958, 22030, None]
['OMN', 3206870, 'YR2011', 77497529258.7776, 18870, None]
['OMN', 2881914, 'YR2010', 64993498049.4148, 19540, None]
['PAK', None, 'YR2023', None, None, None]
['PAK', 235824862, 'YR2022', 374697366359.244, 1560, None]
['PAK', 231402117, 'YR2021', 348516647445.148, 1470, 6.338]
['PAK', 227196741, 'YR2020', 300425609817.981, 1420, None]
['PAK', 223293280, 'YR2019', 320909472770.669, 1570, 4.83]
['PAK', 219731479, 'YR2018', 356128166704.921, 1610, 4.083]
['PAK', 216379655, 'YR2017', 339205534861.1, 1490, None]
['PAK', 213524840, 'YR2016', 313630000130.435, 1400, 2.286]
['PAK', 210969298, 'YR2015', 299963590534.773, 1320, 3.566]
['PAK', 208251628, 'YR2014', 271390474857.632, 1280, 1.827]
['PAK', 205337562, 'YR2013', 258657231672.412, 1240, 2.954]
['PAK', 202205861, 'YR2012', 250106966104.704, 1140, 3.667]
['PAK', 198602738, 'YR2011', 230586581059.665, 1050, 0.796]
['PAK', 194454498, 'YR2010', 196709621849.586, 1020, 0.653]
['PLW', None, 'YR2023', None, None, None]
['PLW', 18055, 'YR2022', None, None, None]
['PLW', 18024, 'YR2021', 232903015.625, 13420, None]
['PLW', 17972, 'YR2020', 257885921.875, 15130, 0.765]
['PLW', 17916, 'YR2019', 281970375, 16180, None]
['PLW', 17864, 'YR2018', 288546281.25, 15980, None]
['PLW', 17837, 'YR2017', 285600000, 16430, None]
['PLW', 17816, 'YR2016', 298300000, 16620, None]
['PLW', 17794, 'YR2015', 280457700, 15750, None]
['PLW', 17796, 'YR2014', 241669800, 14020, 1.357]
['PLW', 17805, 'YR2013', 221117200, 12720, None]
['PLW', 17946, 'YR2012', 212397800, 12540, None]
['PLW', 18240, 'YR2011', 196911100, 11940, None]
['PLW', 18540, 'YR2010', 185943000, 11040, None]
['PAN', None, 'YR2023', None, None, 6.678]
['PAN', 4408581, 'YR2022', 76522511800, 16960, 8.281]
['PAN', 4351267, 'YR2021', 67406738100, 14590, 10.293]
['PAN', 4294396, 'YR2020', 57086836900, 12930, 18.548]
